id,title,grade,confidence,reason,repo,domain,proven_mentions,refuted_mentions,n6_constants,n6_keywords,min_error_pct,max_z,coincidence,file_lines
TECS-L:MUSICTOPO-044-euler-characteristic-of-the-tonnetz-torus-is-zero,MUSICTOPO-044: Euler Characteristic of the Tonnetz Torus is Zero,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,15,,,0,58
TECS-L:MUSICTOPO-045-klein-bottle-in-pitch-rhythm-duality,MUSICTOPO-045: Klein Bottle in Pitch-Rhythm Duality,🟧,0.45,orange marker in text,TECS-L,,0,0,2,3,,,0,65
TECS-L:MUSICTOPO-046-fundamental-group-pi_1-of-pitch-space---z,MUSICTOPO-046: Fundamental Group pi_1 of Pitch Space = Z,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,11,,,0,60
TECS-L:MUSICTOPO-047-musical-manifolds-dimension---number-of-voices,MUSICTOPO-047: Musical Manifolds: Dimension = Number of Voices,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,17,,,0,56
TECS-L:MUSICTOPO-048-topological-data-analysis-of-musical-structure,MUSICTOPO-048: Topological Data Analysis of Musical Structure,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,7,,,0,59
TECS-L:MUSICTOPO-049-nerve-theorem-applied-to-chord-overlap,MUSICTOPO-049: Nerve Theorem Applied to Chord Overlap,🟧,0.45,orange marker in text,TECS-L,,0,0,0,0,,,0,66
TECS-L:MUSICTOPO-050-sheaf-theory-of-musical-analysis,MUSICTOPO-050: Sheaf Theory of Musical Analysis,🟧,0.45,orange marker in text,TECS-L,,0,0,5,8,,,0,64
TECS-L:NAVSTOKES-001-stress-tensor,Hypothesis NAVSTOKES-001: 3D Stress Tensor — 6 Independent Components = P1,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,2,57,,,1,201
TECS-L:NETWORK-001-K6-spectral,Hypothesis Review NETWORK-001: K6 Spectral Properties and Consciousness,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,4,43,,,0,273
TECS-L:NGH-001-topology-gravity-unification,NGH-001: Topology-Gravity Unification via Perfect Numbers,🟧★,0.55,green+star markers,TECS-L,,0,0,2,10,,,0,70
TECS-L:NGH-006-universal-ratios-24-6d,"NGH-006: Three Universal Constants — 3:2, 24=σφ, 6D Phase Space",🟧★,0.55,green+star markers,TECS-L,,0,0,4,1,,,0,61
TECS-L:NGH-009-2p1-64-universal,NGH-009: 2^P1 = 64 Universal Code,🟧★,0.55,green+star markers,TECS-L,,0,0,2,0,,,0,32
TECS-L:NGH-012-phi-p2-sigma-p1-bridge,NGH-012: phi(P2) = sigma(P1) — Unique Bridge Between Perfect Numbers,⚪,0.3,has verification but no clear grade signal,TECS-L,,0,0,2,15,,,0,29
TECS-L:NGH-013-consciousness-stack-10-levels,NGH-013: The Consciousness Stack — P1=6 at 10 Hierarchical Levels,🟧,0.6,existing auto-grade CLOSE,TECS-L,,0,0,1,2,,6.0,0,29
TECS-L:NOBEL-P1-universality-exponents,H-NOBEL-1 Prediction: Universality Class Exponents as n=6 Arithmetic,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,8,79,,,0,262
TECS-L:NOBEL-P2-biological-optimality-final,NOBEL-P2: Biological Optimality — The Genetic Code as n=6 Arithmetic,🟧★,0.75,Z=5sigma,TECS-L,,0,0,4,47,,5.0,2,191
TECS-L:NOBEL-grand-hypotheses,Ten Grand Hypotheses: Unification Through Perfect Number 6,🟩,0.7,existing auto-grade EXACT,TECS-L,,1,0,13,369,0.05,5.0,5,1559
TECS-L:NOBEL-multi-objective-optimality,H-NOBEL-UNIFIED: Multi-Objective Optimality Theorem,🟧★,0.55,green+star markers,TECS-L,,0,0,5,32,,,1,203
TECS-L:NOTESHAPE-001-filled-notes-tau6,NOTESHAPE-001: 채운 음표(●) = τ(6) = 4종,,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,33
TECS-L:NOTESHAPE-002-open-notes-phi6,NOTESHAPE-002: 빈 음표(○) = φ(6) = 2종,,0.0,insufficient signal,TECS-L,,0,0,1,1,,,0,31
TECS-L:NOTESHAPE-003-total-note-types-P1,NOTESHAPE-003: 총 표준 음표 = P₁ = 6종,🟧★,0.55,green+star markers,TECS-L,,0,0,1,1,,,0,22
TECS-L:NOTESHAPE-004-topological-phase-transition,NOTESHAPE-004: 위상 전이점 — 4분↔2분 경계,,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,36
TECS-L:NOTESHAPE-005-quarter-note-binary-P1,NOTESHAPE-005: 4분음표 이진 코드 = 110₂ = P₁ = 6,🟧★,0.55,green+star markers,TECS-L,,0,0,2,0,,,0,27
TECS-L:NOTESHAPE-006-symmetry-breaking-hierarchy,NOTESHAPE-006: 대칭 파괴 위계 — O(2) → D_τ(6) → Z_φ(6) → {e},,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,38
TECS-L:NOTESHAPE-007-treble-clef-loops-phi6,NOTESHAPE-007: 높은음자리표(𝄞) 루프 = φ(6) = 2개,,0.0,insufficient signal,TECS-L,,0,0,1,1,,,0,35
TECS-L:NOTESHAPE-008-treble-clef-spiral-sopfr-pi,NOTESHAPE-008: 𝄞 나선 감김 = sopfr(6)π/φ(6) 라디안,🟧,0.45,orange marker in text,TECS-L,,0,0,2,4,,,0,25
TECS-L:NOTESHAPE-009-note-components-sopfr,NOTESHAPE-009: 음표 구성 요소 = sopfr(6) = 5,,0.0,insufficient signal,TECS-L,,0,0,2,3,,,0,26
TECS-L:NOTESHAPE-010-hole-duration-theorem,NOTESHAPE-010: 구멍-시가 정리 — 구멍 수와 음가의 대응,🟧★,0.55,green+star markers,TECS-L,,0,0,1,0,,,0,44
TECS-L:NOTESHAPE-011-euler-char-jump,NOTESHAPE-011: 오일러 특성 점프 — χ=1 → χ=0,,0.0,insufficient signal,TECS-L,,0,0,0,0,,,0,22
TECS-L:NOTESHAPE-012-fundamental-group-jump,NOTESHAPE-012: 기본군 점프 — π₁ = 0 → π₁ = Z,,0.0,insufficient signal,TECS-L,,0,0,2,0,,,0,28
TECS-L:NOTESHAPE-013-note-as-CW-complex,NOTESHAPE-013: 음표 = CW-복합체,,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,29
TECS-L:NOTESHAPE-014-treble-clef-crossing-phi6,NOTESHAPE-014: 𝄞 교차수 = φ(6) = 2,,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,31
TECS-L:NOTESHAPE-015-clef-topology-comparison,NOTESHAPE-015: 음자리표별 위상적 복잡도,,0.0,insufficient signal,TECS-L,,0,0,1,0,,,0,28
TECS-L:NOTESHAPE-016-boundary-components,"NOTESHAPE-016: 음표 머리 경계 성분: ● = 1 = S¹, ○ = 2 = φ(6) × S¹",⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:NOTESHAPE-017-homology-note-heads,"NOTESHAPE-017: 음표 머리 호몰로지: H₁(●)=0, H₁(○)=Z",⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-018-note-stem-as-interval,"NOTESHAPE-018: 음표 기둥 = 위상적 구간 I = [0,1]",⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-019-flag-as-arc,NOTESHAPE-019: 음표 깃발 = 매입된 호(embedded arc),⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-020-dotted-note-ratio-3-2,NOTESHAPE-020: 부점음표 = 3/2 = div(6) 비율 확장,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:NOTESHAPE-021-beam-as-product,NOTESHAPE-021: 묶음(beam) = 구간의 곱 I × I,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-022-note-homotopy-type,"NOTESHAPE-022: 음표의 호모토피 유형: ● ≃ pt, ○ ≃ S¹",⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-023-treble-clef-genus,NOTESHAPE-023: 𝄞 내부 영역의 genus = 0,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:NOTESHAPE-024-note-morse-theory,NOTESHAPE-024: 음표의 Morse 이론: 채운/빈 = 임계점 구조,⚪,0.3,minimal content (stub),TECS-L,,0,0,2,0,,,0,6
TECS-L:NOTESHAPE-025-duration-betti,"NOTESHAPE-025: 시가와 Betti 수: β₁(●)=0, β₁(○)=1",⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-026-clef-writhe,NOTESHAPE-026: 𝄞 writhe(뒤틀림) 수 분석,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-027-note-poincare-duality,NOTESHAPE-027: 음표 머리의 Poincaré 이중성,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-028-rest-as-absence,NOTESHAPE-028: 쉼표 = 음표의 위상적 보집합(complement),⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:NOTESHAPE-029-note-fiber-bundle,NOTESHAPE-029: 음표 = 음고 파이버 위의 시가 단면(section),⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:NOTESHAPE-030-treble-bass-mirror,NOTESHAPE-030: 𝄞과 𝄢의 거울 관계,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:NP-001-nuclear-magic-virus-platonic,"NP-001: Nuclear Magic Numbers, Virus Capsids, Platonic Solids",🟧★,0.55,green+star markers,TECS-L,,0,0,4,18,,,0,39
TECS-L:NS-001-cortex-grid-carbon-triple,NS-001: Life's Triple Perfect Number — Cortex × Grid × Carbon,🟧★,0.75,Z=6sigma,TECS-L,,0,0,5,12,,6.0,1,85
TECS-L:NUCSTR-001-020-nuclear-structure-n6,NUCSTR-001~020: Nuclear Structure and Perfect Number 6,🟧★,0.75,Z=496sigma,TECS-L,,0,1,10,154,0.0,496.0,15,796
TECS-L:NUCSTR-021-sigma-perfect-nuclear-cascade,NUCSTR-021: The Perfect Number Nuclear Cascade,🟧★,0.75,Z=496sigma,TECS-L,,0,0,7,72,,496.0,8,765
TECS-L:ODE-001-painleve-golay-lorentz,"ODE-001: Painleve 6, Golay Code, Lorentz Group = n=6",🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,4,17,,,0,46
TECS-L:OP-001-em-tensor-kepler-ratio,OP-001: EM Field Tensor P₁ Components + Kepler 3:2 Ratio,🟧★,0.55,green+star markers,TECS-L,,0,0,2,0,,,0,25
TECS-L:PHYS-CALABI-YAU-N6,PHYS-CALABI-YAU-N6: Calabi-Yau 3-Folds and Mirror Symmetry Encode n=6,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,1,5,102,,,5,361
TECS-L:PHYS-CONNES-NCG-N6,PHYS-CONNES-NCG: Standard Model from KO-Dimension 6 = P1,🟩,0.7,existing auto-grade EXACT,TECS-L,,1,0,8,57,,,5,373
TECS-L:PHYS-FEYNMAN-SM-N6,"PHYS-FEYNMAN-SM-N6: Feynman Diagram Combinatorics, Renormalization, and SM Parti",🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,6,76,,1.0,7,391
TECS-L:PHYS-SELF-REFERENTIAL-LOOP-physics,PHYS-SELF-REFERENTIAL-LOOP: Perfect Numbers Generate String Theory Dimensions,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,3,29,,,0,326
TECS-L:PHYS-THERMODYNAMICS-N6,PHYS-THERMODYNAMICS-N6: Statistical Mechanics Encodes n=6 at Phase Transitions,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,1,3,77,,,3,285
TECS-L:PLASMA-001-020-waves-instabilities-n6,"PLASMA-001~020: Plasma Waves, Instabilities, and Transport vs Perfect Number 6",⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,,0,0,10,89,0.0,,6,810
TECS-L:PLATONIC-001-platonic-solids-p1,PLATONIC-001: 플라톤 입체 — P₁ 서명,🟩,0.55,green marker + proven,TECS-L,,1,0,3,0,,,0,34
TECS-L:PM-001-kissing-numbers-n6,PM-001: Kissing Numbers K(1..4) = Complete n=6 Arithmetic Sequence,🟧★,0.55,green+star markers,TECS-L,,0,0,6,7,,,0,62
TECS-L:PMATH-001-020-pure-mathematics-n6,PMATH-001~020: Pure Mathematics Structures and Perfect Number 6,🟧★,0.6,error 0.02%,TECS-L,,0,1,8,199,0.02,,16,1235
TECS-L:PMATH-021-040-n6-uniqueness-deep-dfs,PMATH-021~040: n=6 고유성 Deep DFS 탐색 결과,🟧★,0.55,green+star markers,TECS-L,,0,0,9,45,,,1,365
TECS-L:PMATH-BERNOULLI-PERFECT-EXOTIC,PMATH-BERNOULLI-PERFECT-EXOTIC: The Bernoulli-Perfect-Exotic Sphere Trinity,🟧★,0.55,green+star markers,TECS-L,,0,0,6,29,,,6,246
TECS-L:PMATH-BOTT-PERIODICITY-P6,PMATH-BOTT: Bott Periodicity (period 8 = 2^3) and P1 = 6 = 2 x 3,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,4,74,,1.61,4,343
TECS-L:PMATH-BRIDGE-RATIO-uniqueness,PMATH-BRIDGE-RATIO: Bridge Ratio Unity Uniqueness at n=6,🟧★,0.55,green+star markers,TECS-L,,0,1,10,57,,,1,324
TECS-L:PMATH-CONTROL-GROUP-texas,PMATH-CONTROL-GROUP: Control Group Texas Sharpshooter Test,🟧★,0.7,p<0.01 structural,TECS-L,,0,0,5,62,,,3,206
TECS-L:PMATH-DIVISOR-LATTICE-universal,PMATH-DIVISOR-LATTICE: Divisor Lattice Universal Characterization of n=6,🟧,0.55,Z=2sigma (marginal),TECS-L,,0,0,6,89,,2.0,0,304
TECS-L:PMATH-GRAND-UNIFICATION-n6-universality,"PMATH-GRAND: n=6 Mathematical Universality — 146 Domains, 44 Five-Star",🟧★,0.55,green+star markers,TECS-L,,0,0,10,31,,,1,331
TECS-L:PMATH-INFORMATION-THEORY-N6,PMATH-INFORMATION-THEORY: Information Theory Fundamentally Encodes n=6,🟧★,0.75,Z=7sigma,TECS-L,,0,0,7,63,,6.54,1,402
TECS-L:PMATH-KNOT-THEORY-N6,PMATH-KNOT: Knot Invariants Systematically Encode n=6 Arithmetic,🟧,0.45,orange marker in text,TECS-L,,0,0,3,47,,,3,316
TECS-L:PMATH-MONSTER-MOONSHINE-perfect,PMATH-MONSTER: Monster Group / Monstrous Moonshine and Perfect Numbers,🟧★,0.55,green+star markers,TECS-L,,0,0,7,73,,,3,375
TECS-L:PMATH-PASCAL-PERFECT,PMATH-PASCAL-PERFECT: Pascal's Triangle Encodes Perfect Number Structure,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,7,43,0.3,,6,244
TECS-L:PMATH-PERFECT-CHAIN-bridges,PMATH-PERFECT-CHAIN: Inter-Perfect-Number Bridge Classification,🟧★,0.55,green+star markers,TECS-L,,0,0,3,49,,,6,265
TECS-L:PMATH-PLATONIC-SOLIDS-N6,PMATH-PLATONIC-SOLIDS-N6: Platonic Solids and the Arithmetic of n=6,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,7,50,,,3,198
TECS-L:PMATH-RAMSEY-N6,PMATH-RAMSEY-N6: Ramsey Theory and Perfect Number 6,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,6,71,,,4,340
TECS-L:PMATH-RECIPROCAL-MIRACLE-generalization,PMATH-RECIPROCAL-MIRACLE: Generalization of the Reciprocal Miracle,🟧★,0.55,green+star markers,TECS-L,,0,0,5,52,,,0,280
TECS-L:PMATH-RIEMANN-ZETA-N6,PMATH-RIEMANN-ZETA-N6: Riemann Zeta Function Encodes n=6 Structure,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,5,37,,,6,317
TECS-L:PMATH-SIGMA-PHI-NTAU-uniqueness,PMATH-SIGMA-PHI-NTAU: sigma(n)*phi(n) = n*tau(n) Uniqueness Theorem,🟧★,0.55,green+star markers,TECS-L,,0,1,9,50,,,0,313
TECS-L:PMATH-SO32-THETA-anomaly,"PMATH-SO32-THETA: Perfect Number P3=496, SO(32) Anomaly Cancellation, and Theta ",🟩,0.5,existing auto-grade EXACT,TECS-L,,1,0,3,38,,,5,265
TECS-L:PMATH-SPORADIC-GROUPS-perfect,PMATH-SPORADIC: Sporadic Simple Groups Encode Perfect Number Structure,🟩,0.7,existing auto-grade EXACT,TECS-L,,1,0,5,32,,,3,318
TECS-L:PMATH-SYMMETRIC-S6-uniqueness,PMATH-SYM: Symmetric Group S_6 Uniqueness and Perfect Number 6,🟧,0.4,"n6 density (kw=108, const=8)",TECS-L,,0,0,8,108,,,2,358
TECS-L:QC-001-quantum-codes-n6,QC-001: Quantum Error Correction and n=6 Arithmetic,🟧★,0.55,green+star markers,TECS-L,,0,0,2,9,,,0,44
TECS-L:QCOMP-001-quantum-code-642,"Hypothesis Review QCOMP-001: [[6,4,2]] Quantum Error Detection Code",🟧,0.45,orange marker in text,TECS-L,,0,0,7,51,,,1,253
TECS-L:QCOMP-002-stabilizer-hierarchy,Hypothesis Review QCOMP-002: Stabilizer Hierarchy = phi -> tau Exponential Chain,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,68,,,0,216
TECS-L:QCOMP-003-hamming-to-mds,Hypothesis Review QCOMP-003: Perfect Hamming n=5 -> Perfect MDS n=P_1=6,🟧,0.4,"n6 density (kw=28, const=6)",TECS-L,,0,0,6,28,,,0,299
TECS-L:QCOMP-004-hamming-parent,"Hypothesis Review QCOMP-004: Classical Hamming [7,4,3] Parent",🟧,0.45,orange marker in text,TECS-L,,0,0,3,52,,,3,291
TECS-L:QCOMP-005-mds-condition,Hypothesis Review QCOMP-005: MDS Existence Condition sigma(n)+phi(n) = 2(n+1),🟧,0.4,"n6 density (kw=67, const=8)",TECS-L,,0,0,8,67,,,0,331
TECS-L:QCOMP-006-hilbert-partition,Hypothesis Review QCOMP-006: Hilbert Space Dimensional Partition,🟩,0.55,green marker + proven,TECS-L,,1,0,4,32,,,0,217
TECS-L:QCOMP-007-tensor-self-similarity,"Hypothesis Review QCOMP-007: Tensor Product Self-Similarity [[6^m, 4^m, 2^m]]",🟧,0.4,"n6 density (kw=54, const=6)",TECS-L,,0,0,6,54,,,0,257
TECS-L:QCOMP-008-depolarizing-channel,Hypothesis Review QCOMP-008: Depolarizing Channel Capacity at p=1/3,🟧★,0.55,error 0.35%,TECS-L,,0,0,5,4,0.35,,1,208
TECS-L:QCOMP-009-weight-enumerator,Hypothesis Review QCOMP-009: Quantum Weight Enumerator and sigma(6),🟧,0.45,orange marker in text,TECS-L,,0,0,5,44,,,0,252
TECS-L:QFT-001-casimir-critical-dims,QFT-001: Casimir Effect and Upper Critical Dimensions = n=6 Arithmetic,🟧★,0.55,green+star markers,TECS-L,,0,0,2,5,,,0,57
TECS-L:QINFO-001-020-quantum-information-n6,"QINFO-001~020: Quantum Information, Computing, and Error Correction × Perfect Nu",🟧,0.5,error 1.0%,TECS-L,,0,0,6,140,1.0,,6,886
TECS-L:QSTATE-001-stabilizer-states-6,QSTATE-001: Bloch 구 안정자 상태 = P₁ = 6,🟩,0.55,green marker + proven,TECS-L,,1,0,1,0,,,0,52
TECS-L:RIEMANN-CURV-001-curvature-denominator,Hypothesis RIEMANN-CURV-001: Riemann Tensor Components — sigma(6) as Universal D,🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,4,35,,,2,212
TECS-L:ROOT-001-3root-uniqueness-theorem,ROOT-001: 3-Root Uniqueness Theorem for n=6,🟧★,0.55,green+star markers,TECS-L,,0,0,3,15,,,0,73
TECS-L:RT-001-exceptional-lie-ranks-n6,RT-001: All 5 Exceptional Lie Algebra Ranks = n=6 Arithmetic,🟧★,0.55,green+star markers,TECS-L,,0,0,4,8,,,0,44
TECS-L:SC-001-020-superconductor-physics-n6,SC-001 through SC-020: Superconductor Physics and n=6 Arithmetic,🟩,0.55,zero error,TECS-L,,0,0,5,248,0.0,,10,920
TECS-L:SCALING-consciousness-n6-decomposition,SCALING: Consciousness Scaling Law Constants Decompose into n=6 Arithmetic,🟧★,0.6,error 0.04%,TECS-L,,0,0,9,49,0.04,,5,387
TECS-L:SCMAG-001-020-superconducting-magnets-n6,SCMAG-001~020: Superconducting Magnets and Perfect Number 6,🟧,0.55,Z=2sigma (marginal),TECS-L,,0,0,8,164,0.0,2.0,25,899
TECS-L:SMCOUNT-001-standard-model-25-particles,SMCOUNT-001: 표준모형 기본입자 수 = sopfr(6)² = 25,🟩,0.55,green marker + proven,TECS-L,,1,0,3,6,,,0,37
TECS-L:ST-001-string-landscape-p1,ST-001: String Theory Landscape = P₁ Theories,🟧★,0.55,green+star markers,TECS-L,,0,0,2,3,,,0,38
TECS-L:STATMECH-001-six-vertex-model,Hypothesis Review STATMECH-001: 6-Vertex Model and Golden Zone,⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,,0,0,5,33,,,4,267
TECS-L:STELLAR-001-020-astrophysics-n6,"STELLAR-001~020: Stellar Physics, Nucleosynthesis, and Compact Objects",🟧★,0.75,Z=30sigma,TECS-L,,0,0,5,171,0.0,30.0,16,825
TECS-L:TDA-001-divisor-persistent-homology,Hypothesis TDA-001: Divisor Complex Persistent Homology,🟧,0.5,error 2.4%,TECS-L,,0,0,3,31,2.4,,0,321
TECS-L:TESLA-369-theorem,TESLA-369 Theorem: The 369 Triad of Perfect Number 6,⚪,0.5,high coincidence warnings,TECS-L,,0,1,4,66,,,5,250
TECS-L:THEOREM-consecutive-prime-factorial,Theorem: Consecutive Prime Factorial Product,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,7,12,,,0,153
TECS-L:THEOREM-sigma-sigma-triangular,Theorem: σ(σ(P)) is Always a Triangular Number for Even Perfect P,🟧★,0.55,green+star markers,TECS-L,,0,0,4,32,,,0,76
TECS-L:THERMO-001-020-statistical-mechanics-n6,"THERMO-001~020: Thermodynamics, Statistical Mechanics, and Phase Transitions Mee",🟧,0.45,orange marker in text,TECS-L,,0,0,6,160,,,14,909
TECS-L:TOKAMAK-001-020-mhd-plasma-n6,TOKAMAK-001~020: Tokamak MHD and Plasma Confinement vs Perfect Number 6,🟩,0.55,zero error,TECS-L,,0,0,6,143,0.0,,5,796
TECS-L:TOP-001-exotic-spheres-perfect-numbers,TOP-001: Exotic Spheres and Perfect Numbers,🟧★,0.55,green+star markers,TECS-L,,0,0,2,14,,,0,85
TECS-L:TOPSC-001-020-topological-quantum-n6,"TOPSC-001~020: Topological Superconductors, Quantum Materials, and Perfect Numbe",⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,,0,0,3,130,0.5,,9,720
TECS-L:WEINBERG-001-gut-weinberg-angle,WEINBERG-001: GUT 스케일 와인버그 각 — sin²θ_W = 3/8 ≈ 1/e,🟧,0.45,orange marker in text,TECS-L,,0,0,3,0,,,0,42
TECS-L:F-100,Major Discovery Hypothesis Candidates,🟧★,0.75,Z=6sigma,TECS-L,,0,0,12,303,,6.0,0,1018
TECS-L:frontier-1000-round10,Frontier 1000 (Round 10): Final Systematic Sweep,🟧★,0.55,green+star markers,TECS-L,,0,0,3,27,,,0,67
TECS-L:frontier-1100-round11,Frontier 1100 (Round 11): Deep Targeted + Final Consolidation,🟧,0.45,orange marker in text,TECS-L,,0,0,4,29,,,0,48
TECS-L:F-1600,Music + Chemistry + Telepathy + Evolution + Topology,🟧★,0.55,green+star markers,TECS-L,,0,0,4,11,,,0,60
TECS-L:F-1700,10 Novel Domains,🟧★,0.55,green+star markers,TECS-L,,0,0,4,23,,,0,83
TECS-L:F-1800,Deep Cross-Domain Synthesis,🟧★,0.55,green+star markers,TECS-L,,0,0,7,19,8.0,,0,67
TECS-L:F-1900,Pure Single-Condition Deep,🟧★,0.55,error 0.40%,TECS-L,,0,0,5,13,0.4,,1,47
TECS-L:frontier-200-round2,Frontier 200 (Round 2): Mass Hypothesis Generation,🟧★,0.55,green+star markers,TECS-L,,0,0,5,22,,,0,42
TECS-L:frontier-2000-millennium,Frontier 2000 — Millennium Round,🟧★,0.55,green+star markers,TECS-L,,0,0,8,12,,,0,52
TECS-L:frontier-300-round3,Frontier 300 (Round 3): Mass Hypothesis Generation,🟧★,0.55,green+star markers,TECS-L,,0,0,4,12,,,0,40
TECS-L:frontier-400-round4,Frontier 400 (Round 4): Mass Hypothesis Generation + Deep Unification,🟧,0.45,orange marker in text,TECS-L,,0,0,6,9,,,1,60
TECS-L:frontier-500-round5,Frontier 500 (Round 5): Mass Frontier Hypothesis Generation,⬛,0.75,black marker + refuted keyword,TECS-L,,0,1,5,70,,,4,117
TECS-L:F-600,Round 6 — Mass Hypothesis Generation,⬛,0.85,refuted (3 mentions),TECS-L,,0,3,7,39,0.05,4.0,14,155
TECS-L:F-700,Round 7 — Deep Mathematics + Unexplored Domains,🟧,0.45,orange marker in text,TECS-L,,0,0,5,9,,,2,59
TECS-L:F-800,Round 8 — Differential Geometry to Mathematical Biology,🟧,0.45,orange marker in text,TECS-L,,0,0,3,6,,,1,69
TECS-L:F-900,Round 9 — Final Unexplored Domains,🟧★,0.55,green+star markers,TECS-L,,0,0,5,8,,,0,69
TECS-L:nobel-level-predictions,Nobel-Level Predictions and Theoretical Frameworks,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,8,8,,,2,104
TECS-L:super-discoveries,Super-Discoveries: Meta-Hypotheses Unifying Verified Findings,🟧★,0.75,Z=14sigma,TECS-L,,0,0,9,428,,14.0,3,1146
TECS-L:H-AI-10,BPE Tokenizer Optimal Vocab Size and Powers of 6,⚪,0.3,has verification but no clear grade signal,TECS-L,AI,0,0,4,0,,,2,69
TECS-L:H-AI-11,R-chain = Neural Network Learning Convergence Stages,🟧,0.4,significance claimed + verification,TECS-L,AI,0,0,2,0,,,0,17
TECS-L:H-AI-1b-transformer-heads-sigma-multiples,H-AI-1b: Why Transformer Head Count is a Multiple of σ(6)=12,🟧,0.4,significance claimed + verification,TECS-L,,0,0,7,0,,,2,160
TECS-L:H-AI-4,MoE Optimal Activation Ratio = 1/3 (Meta-fixed Point),⚪,0.3,has verification but no clear grade signal,TECS-L,AI,0,0,2,0,,,0,16
TECS-L:H-AI-5,Using σφ/(nτ) Ratio as Loss Regularizer,⚪,0.3,has verification but no clear grade signal,TECS-L,AI,0,0,2,3,,,0,23
TECS-L:H-AI-7,Golden MoE I=1/e and Information Bottleneck Optimality,⚪,0.3,has verification but no clear grade signal,TECS-L,AI,0,0,1,0,,,0,17
TECS-L:H-AI-8,Why 6-Dimensional Embedding is Optimal Compression,⚪,0.3,minimal content (stub),TECS-L,AI,0,0,1,0,,,0,14
TECS-L:H-AI-9,Critical Point Structure of Loss Landscape and 6,⚪,0.3,minimal content (stub),TECS-L,AI,0,0,1,0,,,0,14
TECS-L:H-BIO-1,"Genetic Code Structure = σ,τ System",🟧,0.4,significance claimed + verification,TECS-L,BIO,0,0,3,0,,,1,19
TECS-L:H-BIO-10,Hodgkin-Huxley Model = Perfect Number 6's Divisor Function Structure,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,6,20,,,2,148
TECS-L:H-BIO-11,Synaptic Plasticity = R-chain and Perfect Number 6 Balance Structure,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,3,13,,,6,220
TECS-L:H-BIO-12,Neural Oscillation Frequency Bands and Perfect Number 6,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,5,43,,,1,182
TECS-L:H-BIO-13,Nernst Equation Ion Concentrations and Perfect Number 6,🟧★,0.75,Z=6sigma,TECS-L,BIO,0,0,6,40,0.026,6.0,2,219
